"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLYZ01000021",95.745,0,904,564,540.0018,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLSP01000022",95.745,0,904,564,540.0018,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLSH01000020",95.745,0,904,564,540.0018,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLYY01000023",95.745,0,904,564,540.0018,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLYC01000020",95.745,0,904,564,540.0018,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLXZ01000020",95.745,0,904,564,540.0018,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLRE01000049",95.567,0,898,564,538.99788,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLRZ01000037",95.567,0,898,564,538.99788,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLWB01000035",95.567,0,898,564,538.99788,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"CPCT02240005T_vs_bact_coverage_filtered_hits","k127_19372","NZ_MLZF01000029",95.567,0,898,564,538.99788,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"CPCT02230120T_vs_bact_coverage_filtered_hits","k127_3222","NZ_MLRE01000049",98.869,0,789,442,437.00098,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"CPCT02230099T_vs_bact_coverage_filtered_hits","k127_9439","NZ_JAUEGY010000142",98.408,1.59e-155,553,314,309.00112,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_FLBI01000046",98.824,1.11e-34,152,85,84.0004,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_FLBN01000099",98.824,1.11e-34,152,85,84.0004,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRI01000021",98.824,1.11e-34,152,85,84.0004,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRE01000049",98.824,1.11e-34,152,85,84.0004,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_FLCN01000004",98.824,1.11e-34,152,85,84.0004,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRZ01000037",98.824,1.11e-34,152,85,84.0004,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRO01000021",98.824,1.11e-34,152,85,84.0004,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLXR01000021",98.824,1.11e-34,152,85,84.0004,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRG01000021",98.824,1.11e-34,152,85,84.0004,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLYG01000019",98.824,1.11e-34,152,85,84.0004,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRJ01000019",98.824,1.11e-34,152,85,84.0004,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLSM01000018",98.824,1.11e-34,152,85,84.0004,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLSQ01000022",98.824,1.11e-34,152,85,84.0004,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLXY01000024",98.824,1.11e-34,152,85,84.0004,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLXS01000025",98.824,1.11e-34,152,85,84.0004,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLWB01000035",98.824,1.11e-34,152,85,84.0004,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLUD01000021",98.824,1.11e-34,152,85,84.0004,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLRC01000027",98.824,1.11e-34,152,85,84.0004,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLYZ01000021",98.824,1.11e-34,152,85,84.0004,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLSP01000022",98.824,1.11e-34,152,85,84.0004,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLZF01000029",98.824,1.11e-34,152,85,84.0004,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLSH01000020",98.824,1.11e-34,152,85,84.0004,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLYY01000023",98.824,1.11e-34,152,85,84.0004,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLYC01000020",98.824,1.11e-34,152,85,84.0004,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_MLXZ01000020",98.824,1.11e-34,152,85,84.0004,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Medium"
"CPCT02010687T_vs_bact_coverage_filtered_hits","k127_25022","NZ_JBGJJV010000032",98.824,1.11e-34,152,85,84.0004,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_FLBI01000046",98.148,1.17e-17,95.3,54,52.99992,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_FLBN01000099",98.148,1.17e-17,95.3,54,52.99992,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_FLCN01000004",98.148,1.17e-17,95.3,54,52.99992,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_JBGJJV010000032",98.148,1.17e-17,95.3,54,52.99992,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRI01000021",96.154,7.03e-15,86.1,52,50.00008,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRE01000049",96.154,7.03e-15,86.1,52,50.00008,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRZ01000037",96.154,7.03e-15,86.1,52,50.00008,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRO01000021",96.154,7.03e-15,86.1,52,50.00008,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLXR01000021",96.154,7.03e-15,86.1,52,50.00008,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRG01000021",96.154,7.03e-15,86.1,52,50.00008,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLYG01000019",96.154,7.03e-15,86.1,52,50.00008,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRJ01000019",96.154,7.03e-15,86.1,52,50.00008,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLSM01000018",96.154,7.03e-15,86.1,52,50.00008,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLSQ01000022",96.154,7.03e-15,86.1,52,50.00008,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLXY01000024",96.154,7.03e-15,86.1,52,50.00008,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLXS01000025",96.154,7.03e-15,86.1,52,50.00008,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLWB01000035",96.154,7.03e-15,86.1,52,50.00008,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLUD01000021",96.154,7.03e-15,86.1,52,50.00008,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLRC01000027",96.154,7.03e-15,86.1,52,50.00008,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLYZ01000021",96.154,7.03e-15,86.1,52,50.00008,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLSP01000022",96.154,7.03e-15,86.1,52,50.00008,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLZF01000029",96.154,7.03e-15,86.1,52,50.00008,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Medium"
"HT08RB_vs_bact_coverage_filtered_hits","k127_3115","NZ_MLSH01000020",96.154,7.03e-15,86.1,52,50.00008,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Medium"
