"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"HT05RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_17957","NZ_MLRF01000022",92.414,1.09e-51,206,145,134.0003,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20590","NZ_MLWD01000035",91.139,1.11e-51,206,158,143.99962,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20590","NZ_MLXP01000026",91.139,1.11e-51,206,158,143.99962,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20590","NZ_MLUB01000021",91.139,1.11e-51,206,158,143.99962,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20590","NZ_MLTT01000022",91.139,1.11e-51,206,158,143.99962,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20590","NZ_MLRM01000021",91.139,1.11e-51,206,158,143.99962,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20590","NZ_MLRF01000022",91.139,1.11e-51,206,158,143.99962,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_MLWD01000035",91.139,1.11e-51,206,158,143.99962,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_MLXP01000026",91.139,1.11e-51,206,158,143.99962,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_MLUB01000021",91.139,1.11e-51,206,158,143.99962,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_MLTT01000022",91.139,1.11e-51,206,158,143.99962,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_MLRM01000021",91.139,1.11e-51,206,158,143.99962,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20591","NZ_MLRF01000022",91.139,1.11e-51,206,158,143.99962,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_7191","NZ_MLWD01000035",91.946,1.1e-51,206,149,136.99954,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_7191","NZ_MLXP01000026",91.946,1.1e-51,206,149,136.99954,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_7191","NZ_MLUB01000021",91.946,1.1e-51,206,149,136.99954,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_7191","NZ_MLTT01000022",91.946,1.1e-51,206,149,136.99954,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_7191","NZ_MLRM01000021",91.946,1.1e-51,206,149,136.99954,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_7191","NZ_MLRF01000022",91.946,1.1e-51,206,149,136.99954,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_10220","NZ_FNPJ01000004",94.737,1.1e-51,206,133,126.00021,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12987","NZ_FKXL01000017",91.837,3.98e-51,204,147,135.00039,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12987","NZ_FKWV01000005",91.837,3.98e-51,204,147,135.00039,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_12987","NZ_FKXF01000023",91.837,3.98e-51,204,147,135.00039,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_10446","NZ_FNPJ01000004",91.447,3.98e-51,204,152,138.99944,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_10446","NZ_FNOE01000002",91.447,3.98e-51,204,152,138.99944,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_10448","NZ_FNPJ01000004",91.447,3.98e-51,204,152,138.99944,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_10448","NZ_FNOE01000002",91.447,3.98e-51,204,152,138.99944,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_10449","NZ_FNPJ01000004",91.447,3.98e-51,204,152,138.99944,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_10449","NZ_FNOE01000002",91.447,3.98e-51,204,152,138.99944,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18923","NZ_MLWD01000035",91.275,3.98e-51,204,149,135.99975,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18923","NZ_MLXP01000026",91.275,3.98e-51,204,149,135.99975,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18923","NZ_MLUB01000021",91.275,3.98e-51,204,149,135.99975,"Streptococcus mutans","Oral cancer; Head and neck cancer; Esophageal cancer","IL-6 production; EMT induction; myeloid-derived suppressor cell recruitment","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18923","NZ_MLTT01000022",91.275,3.98e-51,204,149,135.99975,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18923","NZ_MLRM01000021",91.275,3.98e-51,204,149,135.99975,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18923","NZ_MLRF01000022",91.275,3.98e-51,204,149,135.99975,"Peptostreptococcus anaerobius","Colorectal cancer; Liver metastases","Butyrate metabolism disruption; immune evasion","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_71958","NZ_FNPJ01000004",91.275,3.98e-51,204,149,135.99975,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_21114","NZ_FKXL01000017",93.525,3.76e-51,204,139,129.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_21114","NZ_FKWV01000005",93.525,3.76e-51,204,139,129.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_21114","NZ_FKXF01000023",93.525,3.76e-51,204,139,129.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_27204","NZ_FNPJ01000004",92.308,3.82e-51,204,143,132.00044,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_27204","NZ_FNOE01000002",92.308,3.82e-51,204,143,132.00044,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_25268","NZ_FNPJ01000004",91.275,3.98e-51,204,149,135.99975,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_1643","NZ_FKXL01000017",91.275,3.98e-51,204,149,135.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_1643","NZ_FKWV01000005",91.275,3.98e-51,204,149,135.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_1643","NZ_FKXF01000023",91.275,3.98e-51,204,149,135.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_3396","NZ_FKXL01000017",91.275,3.98e-51,204,149,135.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_3396","NZ_FKWV01000005",91.275,3.98e-51,204,149,135.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT07RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_3396","NZ_FKXF01000023",91.275,3.98e-51,204,149,135.99975,"Fusobacterium nucleatum subtype Fna C2","Colorectal cancer","Specific virulence factors; enhanced tumor microenvironment modulation","Emerging Strong","2_Strong","Low"
"HT08RB.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_11862","NZ_FNPJ01000004",91.333,3.98e-51,204,150,136.9995,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_40021","NZ_FNPJ01000004",94.656,1.27e-50,202,131,123.99936,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_1_classified_bact_90pct_coverage_filtered_hits","contig_62727","NZ_FNPJ01000004",94.656,1.27e-50,202,131,123.99936,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46057","NZ_FNPJ01000004",94.656,1.27e-50,202,131,123.99936,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_46058","NZ_FNPJ01000004",94.656,1.27e-50,202,131,123.99936,"Acinetobacter baumannii","Cancer mortality in immunocompromised; ICU cancer patients","Multi-drug resistance; immune suppression in cancer patients","Emerging Strong","2_Strong","Low"
